id	rate
26157	66.18863761720904
26161	45.91763524178505
26163	72.43633426718155
27003	40.137614678899084
27037	14.335204873969657
27047	79.6812749003984
27053	19.380627447813623
27109	41.03616311874839
27123	17.5377060680463
27163	25.197984161267097
28035	62.89308176100629
28047	74.45708376421923
28049	27.285129604365622
28059	67.0621614650503
28075	102.0861074123391
28081	56.082830025884384
28121	36.71279299632872
29009	77.7934936350778
29021	69.62576153176676
29023	69.68641114982579
29037	48.34254143646409
29047	45.06269592476489
29051	60.94182825484765
29071	74.95741056218058
29077	34.86120077469335
29091	71.89072609633357
29095	42.899218850044825
29097	63.48145673237555
29099	74.15858528237307
29101	106.28875110717449
29107	94.42870632672332
29161	100.92514718250631
30013	49.14933837429111
30111	41.913214990138066
31055	39.41170816110737
31109	27.974329438867862
31153	36.36363636363637
32003	55.64512957646781
32019	57.26184279021343
32023	66.14303431169904
32031	54.65974309920744
33005	68.6184812442818
33009	51.66051660516605
33011	36.8084876042005
33013	41.078305519897306
33015	48.47831941826017
33017	49.53998584571833
34001	49.48610582413399
34003	35.474666461016426
34005	51.53795811518325
34007	45.0112528132033
34011	71.40895358418017
34013	54.01796552561301
34015	53.59988410835869
34017	51.150895140664964
34019	51.54639175257732
34021	39.98118532455315
34023	41.148030038061925
34025	51.95792675199594
34027	32.434937060776896
34029	59.232113180210504
34031	44.42895722623922
34033	59.78260869565218
34035	31.605562579013906
34037	52.128583840139015
34039	46.92516670782909
34041	59.35754189944134
35001	42.18900675024108
35005	74.9279538904899
35025	110.5379513633014
35035	91.8318028032866
35043	34.18803418803419
36001	42.429063908777515
36003	67.84260515603799
36005	76.80229382850901
36007	51.94805194805195
36009	73.08684436801376
36011	67.44604316546763
36013	48.92367906066536
36015	67.94564348521183
36017	72.81553398058253
36019	66.7853962600178
36021	55.89194224499302
36027	51.001368329394204
36029	63.10755722797115
36033	91.11617312072893
36035	71.04795737122558
36037	71.62534435261708
36039	66.38503319251659
36043	77.44433688286544
36045	82.33841086867022
36047	82.06617788587728
36053	58.73715124816446
36055	41.614648356221394
36059	65.78060550508182
36063	70.33038927052665
36065	77.6101918289647
36067	57.35492577597841
36069	58.85997521685253
36071	53.39435545385202
36073	127.6595744680851
36075	44.06779661016949
36077	57.08354955889984
36079	52.78116118554608
36081	74.18659695481684
36083	47.78672032193159
36085	102.67818944125952
36087	40.35608308605342
36091	39.082412914188616
36093	36.62045513994245
36101	74.86979166666667
36103	54.72788081483734
36107	73.61963190184049
36109	50.40322580645161
36111	47.28132387706856
36113	51.401869158878505
36117	51.282051282051285
36119	44.1466909344383
37001	38.08243727598566
37013	64.72491909385114
37017	110.2629346904156
37019	63.73008434864105
37021	42.033363982661236
37023	59.48446794448116
37025	52.71986580397795
37027	85.15364679748241
37031	60.92916984006093
37035	45.269352648257126
37045	36.36363636363637
37047	148.619957537155
37049	53.34914048606995
37051	67.79150346489907
37057	52.27492739593417
37063	23.019374640322273
37065	86.04794099569762
37067	30.908488795672813
37069	66.2251655629139
37071	71.59477358152854
37081	38.868673503142574
37085	89.49416342412451
37087	49.186530457813085
37089	36.42250101173614
37097	38.8660265203475
37101	53.016914920474626
37105	111.9157340355497
37107	67.53246753246754
37109	52.956751985878206
37119	34.57059679767104
37125	29.739776951672862
37127	59.040590405904055
37133	48.66969500324465
37135	39.936102236421725
37139	129.03225806451613
37147	35.47147502216967
37151	36.92762186115214
37155	48.169556840077064
37157	74.74813129671757
37159	49.72650422675286
37161	42.016806722689076
37167	52.19206680584551
37171	49.504950495049506
37179	55.39552404165743
37183	32.09398086472084
37191	57.70340450086555
37193	53.53728489483747
37195	46.610169491525426
39003	59.295430763864665
39005	64.28988895382817
39007	91.37055837563453
39013	80.0
39017	43.26473339569691
39023	68.1044267877412
39025	35.001029442042416
39029	78.01213522103438
39033	76.72634271099744
39035	56.88983549589441
39037	63.2183908045977
39041	34.666666666666664
39043	74.6268656716418
39045	41.39715394566624
39049	42.872928176795575
39055	34.6860908775581
39057	64.4874360684901
39061	52.32076253626192
39063	45.64125969876769
39065	113.12217194570135
39079	108.57763300760043
39081	77.26718178121187
39083	79.54545454545453
39085	61.46968426934898
39087	47.82400765184123
39089	51.56854318865492
39091	86.95652173913044
39093	61.03881147068986
39095	62.00676437429537
39097	95.0734658599827
39099	54.73965287049399
39103	86.90122933446375
39107	109.06040268456375
39109	32.47711839385887
39113	53.970701619121044
39119	58.639562157935885
39123	61.91950464396285
39129	99.93753903810118
39133	71.54781779155735
39135	80.2919708029197
39139	69.0505548705302
39141	53.5475234270415
39145	106.6447908121411
39147	108.97435897435896
39149	121.45748987854252
39151	52.33356211393274
39153	41.77616063607574
39155	60.31882809133994
39157	59.13272010512484
39165	35.43453935098844
39167	53.49977708426215
39169	40.72134962187318
39173	61.70834686586554
40013	72.67441860465117
40017	35.22367030644593
40019	103.37698139214335
40021	121.12036336109009
40027	46.769443963277325
40031	80.0
40037	59.852670349907925
40041	58.57294994675187
40047	57.4052812858783
40097	82.45877061469265
40101	69.68641114982579
40109	70.33286848966227
40121	138.31258644536652
40123	103.35917312661499
40131	54.36893203883495
40137	140.0933955970647
40143	66.70013626909561
40145	62.65060240963855
40147	75.51240560949299
41005	26.653974297953354
41011	52.37430167597765
41017	35.32255065997398
41019	29.806259314456035
41029	38.450975006866244
41033	26.54632333421821
41039	30.01031604614086
41043	29.341157642037878
41047	45.39320328794013
41051	32.522624434389144
41067	36.94808793644929
42001	68.57855361596009
42003	56.744263293381685
42007	41.974479516454
42011	48.99292324442025
42013	43.57798165137615
42015	53.90835579514825
42017	41.5220977191286
42019	40.515653775322285
42021	37.6490274001255
42025	63.63636363636364
42027	36.101083032490976
42029	40.72506587878304
42033	35.2112676056338
42037	86.95652173913044
42039	47.186932849364794
42041	43.34451901565996
42043	50.43954460296872
42045	46.36673186988336
42049	51.075268817204304
42051	53.71530886302597
42055	46.41775983854692
42061	76.04562737642586
42069	49.303944315545245
42071	47.903405735284466
42073	48.575129533678755
42075	48.78048780487805
42077	43.93305439330544
42079	58.662495111458746
42081	58.25808330905913
42085	60.45340050377833
42087	67.98866855524079
42089	51.54639175257732
42091	34.8292029470864
42095	48.622366288492714
42097	51.608986035215544
42101	63.85734510075605
42103	55.83992554676594
42107	101.40728476821192
42111	39.69686033922772
42123	101.21457489878543
42125	60.98446348192246
42127	64.034151547492
42129	46.06495940037476
42133	43.071316160026505
44003	43.33694474539545
44005	49.90403071017275
44007	53.7232233934036
44009	46.974302293451224
45003	47.39336492890995
45007	67.73500743433009
45013	16.554183114733224
45015	35.137034434293746
45019	41.11567951994666
45025	114.06844106463879
45035	76.64111962679107
45041	53.23396326856534
45043	63.26758466691477
45045	41.13533525298231
45047	81.45663632007665
45051	57.19903476628832
45055	73.6543909348442
45057	37.23764387271496
45063	53.16792202038104
45073	39.89361702127659
45077	66.08591168519075
45079	45.606975184439975
45083	50.29440628066732
45085	36.97478991596639
45091	35.3356890459364
46099	45.377197958026095
46103	44.874007594062824
47001	78.90365448504983
47003	90.311986863711
47009	45.36771728748806
47011	86.00727753886866
47017	184.99486125385405
47029	89.28571428571428
47031	68.37606837606837
47037	66.64525453669503
47045	95.56907037358819
47051	88.9801505817933
47053	100.81915563957152
47059	80.67614291202459
47063	61.52389966871746
47065	48.99916597164304
47071	151.05740181268882
47077	119.76047904191617
47079	104.55563853622107
47089	64.034151547492
47093	47.03167982962108
47105	75.28230865746549
47113	84.94208494208495
47119	48.35164835164835
47125	65.96306068601584
47141	65.57377049180327
47145	48.732943469785575
47149	50.782043469429205
47155	61.99021207177814
47157	59.87366108212029
47163	78.93852872018812
47165	61.1353711790393
47167	82.36101578586137
47177	79.49125596184419
47179	41.279669762641895
47187	50.175614651279474
47189	51.87671650900214
48005	45.286125977768634
48021	62.00676437429537
48027	48.26754007929667
48029	46.66227492314449
48037	70.47768206734534
48039	48.91132849479331
48041	38.87269193391642
48061	57.98840231953609
48085	38.700206845933145
48091	47.39336492890995
48113	53.064019171516605
48121	37.80195463765444
48135	118.43079200592153
48139	30.138637733574445
48147	127.6595744680851
48149	88.73114463176574
48167	35.981577432354634
48181	34.805890227576974
48183	41.0224045440202
48187	82.42566970856637
48201	47.63574726752002
48209	47.64930114358323
48213	55.987558320373246
48215	61.293846340575314
48231	85.66978193146417
48245	54.3940166581676
48251	67.63787721123829
48257	76.1743546339399
48265	44.89337822671156
48277	85.3658536585366
48291	75.31865585168019
48303	64.98652718338882
48323	89.06882591093117
48329	74.01924500370096
48339	36.79175864606328
48347	73.48029392117569
48349	78.74015748031496
48355	38.26042596607575
48361	50.95541401273885
48367	61.86204763377668
48373	72.75132275132275
48375	107.97342192691029
48381	49.27625500461965
48423	48.452641450453264
48427	94.33962264150944
48439	42.08452722063038
48441	107.37496467928794
48453	37.19694453669877
48479	60.430263475948756
48485	54.76118040766657
48491	31.847133757961785
48493	82.57638315441783
48499	48.86717014660151
49011	41.113810502709775
49049	36.976170912078885
49053	28.220451527224437
49057	29.96575342465753
50007	40.520984081041966
50021	75.75757575757576
51013	37.09428129829985
51015	49.65622612681436
51031	54.37737901033171
51041	30.63904289466005
51059	22.368237103313295
51085	51.150895140664964
51087	39.96141656331818
51107	35.72846367606193
51155	79.1765637371338
51159	48.880885001286345
51161	36.36363636363637
51165	48.7256371814093
53005	31.92702394526796
53009	42.4929178470255
53011	32.758454571731384
53015	45.92774035517453
53025	70.56451612903226
53029	54.14012738853503
53033	33.93081065132404
53035	38.50140678217088
53041	50.59631369714492
53053	53.73936408419166
53057	30.372057706909644
53061	39.71143027334701
53063	34.0814630091438
53067	45.00450045004501
53073	33.84731101918014
53077	42.16315307057746
54003	61.12469437652812
54011	57.23905723905724
54019	88.31521739130434
54029	116.80143755615454
54033	59.469350411710884
54039	43.873903152421185
54049	86.16047388260635
54055	56.899004267425326
54069	89.84105044920524
54077	113.2075471698113
54081	52.313883299798796
54107	46.68222740913638
55009	67.98209252196982
55017	67.98866855524079
55025	37.10575139146568
55055	47.332185886402755
55059	68.38074398249454
55073	28.27763496143959
55079	53.51844001695634
55087	35.612535612535616
55089	57.937427578215534
55101	35.481963335304556
55105	64.99327655759748
55111	64.62035541195478
55117	33.74233128834356
55127	36.92762186115214
55131	38.41931942919868
55133	25.35772504980982
55135	58.10575246949448
55139	32.31763619575254
56021	51.9705500216544
56025	68.61063464837049
01093	90.53497942386831
21089	111.19936457505958
28099	155.440414507772
33019	89.68609865470852
37181	83.39651250947688
40083	83.45978755690439
41059	57.47126436781609
47099	99.57325746799431
48179	146.19883040935673
48233	204.77815699658703
48241	79.55449482895784
48365	138.71374527112232
51117	78.79656160458453
51197	99.00990099009901
55083	84.55034588777863
01111	117.23329425556858
05023	76.74597083653109
18073	132.24821973550357
29069	114.28571428571429
39021	83.68200836820083
40005	215.9827213822894
48053	62.464508801817146
48227	165.81632653061226
51169	115.18324607329842
51199	55.74136008918618
54035	89.12655971479501
01039	78.90961262553802
08045	109.01883052527255
17093	55.80357142857143
18149	145.88859416445624
20125	106.951871657754
24041	53.05039787798408
26133	112.35955056179775
48199	84.85639686684074
54009	108.69565217391305
