CountyFips,Value_sq
5045,149.2317827423897
5045,149.2317827423897
5045,149.2317827423897
5045,149.2317827423897
5051,131.48106498698627
5051,131.48106498698627
5051,131.48106498698627
5051,131.48106498698627
5051,131.48106498698627
5051,131.48106498698627
5051,131.48106498698627
5055,147.47230593711723
5055,147.47230593711723
5057,129.55598710156835
5063,140.19163801937802
5063,140.19163801937802
5063,140.19163801937802
5069,154.9869807704976
5069,154.9869807704976
5069,154.9869807704976
5069,154.9869807704976
5069,154.9869807704976
5069,154.9869807704976
5085,156.78190733516243
5091,132.65031969910817
5091,132.65031969910817
5093,153.1047921926397
5093,153.1047921926397
5093,153.1047921926397
5093,153.1047921926397
5115,142.74173640546564
5115,142.74173640546564
5115,142.74173640546564
5115,142.74173640546564
5115,142.74173640546564
5119,182.98736335886895
5119,182.98736335886895
5119,182.98736335886895
5119,182.98736335886895
5119,182.98736335886895
5119,182.98736335886895
5119,182.98736335886895
5119,182.98736335886895
5125,156.50580809072375
5125,156.50580809072375
5125,156.50580809072375
5125,156.50580809072375
5125,156.50580809072375
5131,133.20930423013806
5131,133.20930423013806
5131,133.20930423013806
5131,133.20930423013806
5131,133.20930423013806
5131,133.20930423013806
5143,126.06398532179533
5143,126.06398532179533
5143,126.06398532179533
5143,126.06398532179533
5143,126.06398532179533
5143,126.06398532179533
5143,126.06398532179533
5143,126.06398532179533
5145,143.53158326927485
5145,143.53158326927485
5145,143.53158326927485
5145,143.53158326927485
5149,138.62670478347735
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6001,126.20667092515615
6007,116.30948641091788
6007,116.30948641091788
6007,116.30948641091788
6007,116.30948641091788
6007,116.30948641091788
6007,116.30948641091788
6009,106.39217004897966
6009,106.39217004897966
6019,272.7414784507176
6019,272.7414784507176
6019,272.7414784507176
6019,272.7414784507176
6019,272.7414784507176
6019,272.7414784507176
6019,272.7414784507176
6019,272.7414784507176
6023,80.35914177596719
6023,80.35914177596719
6023,80.35914177596719
6023,80.35914177596719
6023,80.35914177596719
6023,80.35914177596719
6025,109.73362172185706
6025,109.73362172185706
6025,109.73362172185706
6025,109.73362172185706
6025,109.73362172185706
6025,109.73362172185706
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6029,355.2698102116308
6031,254.25546937485285
6031,254.25546937485285
6033,57.41311475759632
6033,57.41311475759632
6033,57.41311475759632
6033,57.41311475759632
6033,57.41311475759632
6033,57.41311475759632
6039,210.46658280288466
6039,210.46658280288466
6039,210.46658280288466
6039,210.46658280288466
6041,96.60343501176642
6041,96.60343501176642
6041,96.60343501176642
6041,96.60343501176642
6041,96.60343501176642
6045,63.55307790064279
6045,63.55307790064279
6045,63.55307790064279
6045,63.55307790064279
6047,186.36464135859256
6047,186.36464135859256
6047,186.36464135859256
6047,186.36464135859256
6047,186.36464135859256
6047,186.36464135859256
6047,186.36464135859256
6053,102.6499064962641
6053,102.6499064962641
6053,102.6499064962641
6053,102.6499064962641
6053,102.6499064962641
6053,102.6499064962641
6055,96.02562600004022
6055,96.02562600004022
6055,96.02562600004022
6055,96.02562600004022
6055,96.02562600004022
6057,83.59452549244595
6057,83.59452549244595
6057,83.59452549244595
6057,83.59452549244595
6057,83.59452549244595
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6059,193.11719635271817
6061,131.83530892257843
6061,131.83530892257843
6061,131.83530892257843
6061,131.83530892257843
6061,131.83530892257843
6061,131.83530892257843
6061,131.83530892257843
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6065,329.2866542857738
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6067,157.93876532319527
6089,93.08062576863198
6089,93.08062576863198
6089,93.08062576863198
6089,93.08062576863198
6089,93.08062576863198
6089,93.08062576863198
6089,93.08062576863198
6093,84.63536742359824
6093,84.63536742359824
6093,84.63536742359824
6095,115.76087036104123
6095,115.76087036104123
6095,115.76087036104123
6095,115.76087036104123
6095,115.76087036104123
6095,115.76087036104123
6095,115.76087036104123
6097,81.70961177282015
6097,81.70961177282015
6097,81.70961177282015
6097,81.70961177282015
6097,81.70961177282015
6097,81.70961177282015
6099,174.23131084726128
6099,174.23131084726128
6099,174.23131084726128
6099,174.23131084726128
6099,174.23131084726128
6099,174.23131084726128
6099,174.23131084726128
6099,174.23131084726128
6101,96.22056288636861
6101,96.22056288636861
6101,96.22056288636861
6101,96.22056288636861
6101,96.22056288636861
6103,94.89561135655202
6103,94.89561135655202
6103,94.89561135655202
6103,94.89561135655202
6107,282.0995440011822
6107,282.0995440011822
6107,282.0995440011822
6107,282.0995440011822
6107,282.0995440011822
6107,282.0995440011822
6107,282.0995440011822
6109,109.2472995048677
6109,109.2472995048677
6109,109.2472995048677
6111,166.25708132739254
6111,166.25708132739254
6111,166.25708132739254
6111,166.25708132739254
6111,166.25708132739254
6111,166.25708132739254
6111,166.25708132739254
6111,166.25708132739254
6113,117.88736217584687
6113,117.88736217584687
6113,117.88736217584687
6113,117.88736217584687
6115,107.73377361065725
6115,107.73377361065725
6115,107.73377361065725
8001,88.54404502544317
8001,88.54404502544317
8001,88.54404502544317
8001,88.54404502544317
8001,88.54404502544317
8001,88.54404502544317
8001,88.54404502544317
8005,70.90111808536149
8005,70.90111808536149
8005,70.90111808536149
8005,70.90111808536149
8005,70.90111808536149
8005,70.90111808536149
8005,70.90111808536149
8013,63.83904154549913
8013,63.83904154549913
8013,63.83904154549913
8013,63.83904154549913
8013,63.83904154549913
8031,83.12889262770476
8031,83.12889262770476
8031,83.12889262770476
8031,83.12889262770476
8031,83.12889262770476
8031,83.12889262770476
8031,83.12889262770476
8031,83.12889262770476
8043,32.265679921310166
8043,32.265679921310166
8059,73.01835407346104
8059,73.01835407346104
8059,73.01835407346104
8059,73.01835407346104
8059,73.01835407346104
8059,73.01835407346104
8059,73.01835407346104
8069,57.42773746270756
8069,57.42773746270756
8069,57.42773746270756
8069,57.42773746270756
8069,57.42773746270756
8069,57.42773746270756
8077,53.48657892229343
8077,53.48657892229343
8077,53.48657892229343
8077,53.48657892229343
8077,53.48657892229343
8101,48.995612012124866
8101,48.995612012124866
8101,48.995612012124866
8101,48.995612012124866
8101,48.995612012124866
8101,48.995612012124866
8123,80.19142479909723
8123,80.19142479909723
8123,80.19142479909723
8123,80.19142479909723
8123,80.19142479909723
9001,135.33492181351266
9001,135.33492181351266
9001,135.33492181351266
9001,135.33492181351266
9001,135.33492181351266
9001,135.33492181351266
9001,135.33492181351266
9001,135.33492181351266
9003,99.80624814169195
9003,99.80624814169195
9003,99.80624814169195
9003,99.80624814169195
9003,99.80624814169195
9003,99.80624814169195
9003,99.80624814169195
9003,99.80624814169195
9005,97.43287511271254
9005,97.43287511271254
9005,97.43287511271254
9005,97.43287511271254
9005,97.43287511271254
9005,97.43287511271254
9007,119.22490821164176
9007,119.22490821164176
9007,119.22490821164176
9007,119.22490821164176
9007,119.22490821164176
9013,111.19705970690768
9013,111.19705970690768
9013,111.19705970690768
9013,111.19705970690768
9013,111.19705970690768
9015,101.19135270782702
9015,101.19135270782702
9015,101.19135270782702
10001,145.0211759129188
10001,145.0211759129188
10001,145.0211759129188
10001,145.0211759129188
10001,145.0211759129188
10001,145.0211759129188
10001,145.0211759129188
10005,149.8137929133536
10005,149.8137929133536
10005,149.8137929133536
10005,149.8137929133536
10005,149.8137929133536
10005,149.8137929133536
12001,91.73788614626287
12001,91.73788614626287
12001,91.73788614626287
12001,91.73788614626287
12001,91.73788614626287
12001,91.73788614626287
12001,91.73788614626287
12005,104.1511265532778
12005,104.1511265532778
12005,104.1511265532778
12005,104.1511265532778
12005,104.1511265532778
12005,104.1511265532778
12009,62.152614157884265
12009,62.152614157884265
12009,62.152614157884265
12009,62.152614157884265
12009,62.152614157884265
12009,62.152614157884265
12009,62.152614157884265
12009,62.152614157884265
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12011,65.47210154741286
12015,79.5949596003703
12015,79.5949596003703
12015,79.5949596003703
12015,79.5949596003703
12015,79.5949596003703
12017,83.35143856842427
12017,83.35143856842427
12017,83.35143856842427
12017,83.35143856842427
12017,83.35143856842427
12017,83.35143856842427
12019,101.16747910774035
12019,101.16747910774035
12019,101.16747910774035
12019,101.16747910774035
12019,101.16747910774035
12019,101.16747910774035
12019,101.16747910774035
12021,75.80382038699986
12021,75.80382038699986
12021,75.80382038699986
12021,75.80382038699986
12021,75.80382038699986
12023,104.55865013878183
12023,104.55865013878183
12023,104.55865013878183
12023,104.55865013878183
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12031,102.44181653944197
12033,130.5859331838178
12033,130.5859331838178
12033,130.5859331838178
12033,130.5859331838178
12033,130.5859331838178
12033,130.5859331838178
12035,69.1516125509929
12035,69.1516125509929
12035,69.1516125509929
12035,69.1516125509929
12035,69.1516125509929
12053,86.23218694146263
12053,86.23218694146263
12053,86.23218694146263
12053,86.23218694146263
12053,86.23218694146263
12053,86.23218694146263
12053,86.23218694146263
12055,73.4539192835826
12055,73.4539192835826
12055,73.4539192835826
12055,73.4539192835826
12055,73.4539192835826
12057,97.20080981888194
12057,97.20080981888194
12057,97.20080981888194
12057,97.20080981888194
12057,97.20080981888194
12057,97.20080981888194
12057,97.20080981888194
12057,97.20080981888194
12069,87.9633201663379
12069,87.9633201663379
12069,87.9633201663379
12069,87.9633201663379
12069,87.9633201663379
12069,87.9633201663379
12069,87.9633201663379
12069,87.9633201663379
12071,81.55490328060755
12071,81.55490328060755
12071,81.55490328060755
12071,81.55490328060755
12071,81.55490328060755
12071,81.55490328060755
12071,81.55490328060755
12071,81.55490328060755
12073,123.78786382427361
12073,123.78786382427361
12073,123.78786382427361
12073,123.78786382427361
12073,123.78786382427361
12073,123.78786382427361
12075,86.83605130335195
12081,80.97710363346808
12081,80.97710363346808
12081,80.97710363346808
12081,80.97710363346808
12081,80.97710363346808
12081,80.97710363346808
12081,80.97710363346808
12083,95.74297105913107
12083,95.74297105913107
12083,95.74297105913107
12083,95.74297105913107
12083,95.74297105913107
12083,95.74297105913107
12083,95.74297105913107
12085,60.29397686049961
12085,60.29397686049961
12085,60.29397686049961
12085,60.29397686049961
12085,60.29397686049961
12085,60.29397686049961
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12086,77.35322296511372
12087,50.42348356288082
12087,50.42348356288082
12087,50.42348356288082
12087,50.42348356288082
12087,50.42348356288082
12089,104.0646099773209
12089,104.0646099773209
12089,104.0646099773209
12089,104.0646099773209
12089,104.0646099773209
12091,114.22840295308536
12091,114.22840295308536
12091,114.22840295308536
12091,114.22840295308536
12091,114.22840295308536
12093,63.29279747967295
12093,63.29279747967295
12093,63.29279747967295
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12095,75.1212410749682
12097,79.79313887286649
12097,79.79313887286649
12097,79.79313887286649
12097,79.79313887286649
12097,79.79313887286649
12097,79.79313887286649
12097,79.79313887286649
12101,94.26731440924634
12101,94.26731440924634
12101,94.26731440924634
12101,94.26731440924634
12101,94.26731440924634
12101,94.26731440924634
12101,94.26731440924634
12101,94.26731440924634
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12103,81.29428320354731
12105,89.1794493132084
12105,89.1794493132084
12105,89.1794493132084
12105,89.1794493132084
12105,89.1794493132084
12105,89.1794493132084
12105,89.1794493132084
12105,89.1794493132084
12107,86.0585113406293
12107,86.0585113406293
12107,86.0585113406293
12107,86.0585113406293
12115,74.28618537332355
12115,74.28618537332355
12115,74.28618537332355
12115,74.28618537332355
12115,74.28618537332355
12115,74.28618537332355
12115,74.28618537332355
12117,79.2410726461789
12117,79.2410726461789
12117,79.2410726461789
12117,79.2410726461789
12117,79.2410726461789
12117,79.2410726461789
12117,79.2410726461789
12119,88.2658235032476
12119,88.2658235032476
12119,88.2658235032476
12119,88.2658235032476
12121,106.84318636641375
12121,106.84318636641375
12127,75.0248066364311
12127,75.0248066364311
12127,75.0248066364311
12127,75.0248066364311
12127,75.0248066364311
12127,75.0248066364311
12127,75.0248066364311
12127,75.0248066364311
12131,113.52450475078527
12131,113.52450475078527
12131,113.52450475078527
12131,113.52450475078527
13015,211.98551867584817
13015,211.98551867584817
13015,211.98551867584817
13021,198.0927904106937
13021,198.0927904106937
13021,198.0927904106937
13021,198.0927904106937
13021,198.0927904106937
13021,198.0927904106937
13021,198.0927904106937
13021,198.0927904106937
13045,194.3449370956099
13045,194.3449370956099
13047,189.73476980264527
13047,189.73476980264527
13047,189.73476980264527
13047,189.73476980264527
13051,141.598332931106
13051,141.598332931106
13051,141.598332931106
13051,141.598332931106
13051,141.598332931106
13051,141.598332931106
13051,141.598332931106
13057,205.25941039634233
13057,205.25941039634233
13057,205.25941039634233
13057,205.25941039634233
13057,205.25941039634233
13063,210.33607391654266
13063,210.33607391654266
13063,210.33607391654266
13063,210.33607391654266
13063,210.33607391654266
13063,210.33607391654266
13067,215.67802114429526
13067,215.67802114429526
13067,215.67802114429526
13067,215.67802114429526
13067,215.67802114429526
13067,215.67802114429526
13067,215.67802114429526
13067,215.67802114429526
13073,179.7869203318728
13077,196.80210227856696
13077,196.80210227856696
13077,196.80210227856696
13077,196.80210227856696
13077,196.80210227856696
13095,159.58103787639223
13095,159.58103787639223
13095,159.58103787639223
13115,198.8619800399076
13115,198.8619800399076
13115,198.8619800399076
13117,198.5317323812452
13121,220.34039421220382
13121,220.34039421220382
13121,220.34039421220382
13121,220.34039421220382
13121,220.34039421220382
13121,220.34039421220382
13121,220.34039421220382
13121,220.34039421220382
13127,102.08141041134704
13129,197.78792257684898
13135,209.46729891178234
13135,209.46729891178234
13135,209.46729891178234
13135,209.46729891178234
13135,209.46729891178234
13135,209.46729891178234
13135,209.46729891178234
13135,209.46729891178234
13139,186.3430560724377
13139,186.3430560724377
13139,186.3430560724377
13139,186.3430560724377
13151,209.6020811577631
13151,209.6020811577631
13151,209.6020811577631
13153,168.1009126519887
13153,168.1009126519887
13153,168.1009126519887
13175,154.26116150076922
13175,154.26116150076922
13175,154.26116150076922
13185,131.88474201594124
13185,131.88474201594124
13185,131.88474201594124
13185,131.88474201594124
13185,131.88474201594124
13215,179.833304988459
13215,179.833304988459
13215,179.833304988459
13215,179.833304988459
13215,179.833304988459
13215,179.833304988459
13215,179.833304988459
13215,179.833304988459
13217,196.97775285764448
13217,196.97775285764448
13233,187.5505450645979
13233,187.5505450645979
13233,187.5505450645979
13245,192.7635831413233
13245,192.7635831413233
13245,192.7635831413233
13245,192.7635831413233
13245,192.7635831413233
13245,192.7635831413233
13255,183.64179377601022
13285,171.00320060841918
13295,184.2143916137037
13295,184.2143916137037
13295,184.2143916137037
13295,184.2143916137037
13297,197.11765887910917
13313,196.09948391505597
16001,90.16154103387156
16001,90.16154103387156
16001,90.16154103387156
16001,90.16154103387156
16001,90.16154103387156
16001,90.16154103387156
16019,72.49443097538266
16019,72.49443097538266
16019,72.49443097538266
16027,89.7434222399034
16027,89.7434222399034
16027,89.7434222399034
16027,89.7434222399034
16027,89.7434222399034
16027,89.7434222399034
16055,97.75643128850739
16055,97.75643128850739
16055,97.75643128850739
16055,97.75643128850739
16055,97.75643128850739
17001,131.6630214137764
17001,131.6630214137764
17019,157.24615944123127
17019,157.24615944123127
17021,145.7809606667837
17027,158.05122377751215
17029,150.61053561875036
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17031,238.61312662844165
17057,142.59728480373744
17057,142.59728480373744
17063,161.43952570713134
17089,173.86387640776078
17089,173.86387640776078
17089,173.86387640776078
17089,173.86387640776078
17089,173.86387640776078
17089,173.86387640776078
17091,161.38429104627332
17091,161.38429104627332
17091,161.38429104627332
17091,161.38429104627332
17095,143.624152359096
17095,143.624152359096
17095,143.624152359096
17097,160.7412357186439
17097,160.7412357186439
17097,160.7412357186439
17097,160.7412357186439
17097,160.7412357186439
17097,160.7412357186439
17097,160.7412357186439
17105,152.766322066187
17115,155.4630591496433
17115,155.4630591496433
17115,155.4630591496433
17119,218.75998193489443
17119,218.75998193489443
17119,218.75998193489443
17119,218.75998193489443
17119,218.75998193489443
17119,218.75998193489443
17119,218.75998193489443
17119,218.75998193489443
17121,147.94837065637495
17137,140.93155740788444
17143,159.3573755314377
17143,159.3573755314377
17143,159.3573755314377
17143,159.3573755314377
17143,159.3573755314377
17143,159.3573755314377
17167,146.74544844164737
17167,146.74544844164737
17167,146.74544844164737
17167,146.74544844164737
17167,146.74544844164737
17167,146.74544844164737
17179,163.43124600772617
17179,163.43124600772617
17179,163.43124600772617
17179,163.43124600772617
17179,163.43124600772617
17179,163.43124600772617
17183,162.4131843412488
17183,162.4131843412488
17183,162.4131843412488
17183,162.4131843412488
17183,162.4131843412488
17183,162.4131843412488
17195,155.58691693842533
17197,192.67829228121977
17197,192.67829228121977
17197,192.67829228121977
17197,192.67829228121977
17197,192.67829228121977
17197,192.67829228121977
17197,192.67829228121977
17197,192.67829228121977
17199,148.62566991261312
17201,147.31731316851767
17201,147.31731316851767
17201,147.31731316851767
17201,147.31731316851767
17201,147.31731316851767
17201,147.31731316851767
17201,147.31731316851767
18003,177.65452399994732
18003,177.65452399994732
18003,177.65452399994732
18003,177.65452399994732
18003,177.65452399994732
18003,177.65452399994732
18003,177.65452399994732
18005,191.52622788349916
18005,191.52622788349916
18011,191.87305033620595
18019,224.06880452947127
18019,224.06880452947127
18019,224.06880452947127
18019,224.06880452947127
18019,224.06880452947127
18019,224.06880452947127
18029,195.30589998031616
18029,195.30589998031616
18035,171.44786781975967
18035,171.44786781975967
18035,171.44786781975967
18035,171.44786781975967
18035,171.44786781975967
18039,178.4819075361954
18039,178.4819075361954
18039,178.4819075361954
18039,178.4819075361954
18039,178.4819075361954
18039,178.4819075361954
18039,178.4819075361954
18043,204.4292265379074
18043,204.4292265379074
18043,204.4292265379074
18043,204.4292265379074
18043,204.4292265379074
18053,174.52842492378107
18053,174.52842492378107
18053,174.52842492378107
18053,174.52842492378107
18053,174.52842492378107
18057,203.3986253820045
18057,203.3986253820045
18057,203.3986253820045
18057,203.3986253820045
18057,203.3986253820045
18063,197.6656925443122
18063,197.6656925443122
18063,197.6656925443122
18063,197.6656925443122
18063,197.6656925443122
18065,169.30846022123083
18067,176.76178122172132
18067,176.76178122172132
18067,176.76178122172132
18067,176.76178122172132
18067,176.76178122172132
18081,204.08603082705318
18081,204.08603082705318
18081,204.08603082705318
18081,204.08603082705318
18081,204.08603082705318
18085,177.5251251077888
18085,177.5251251077888
18085,177.5251251077888
18085,177.5251251077888
18089,253.25413808777964
18089,253.25413808777964
18089,253.25413808777964
18089,253.25413808777964
18089,253.25413808777964
18089,253.25413808777964
18089,253.25413808777964
18089,253.25413808777964
18093,170.69653051658702
18093,170.69653051658702
18093,170.69653051658702
18095,176.31570358061452
18095,176.31570358061452
18095,176.31570358061452
18095,176.31570358061452
18095,176.31570358061452
18095,176.31570358061452
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18097,233.7800472817282
18103,177.01935853424635
18103,177.01935853424635
18109,187.7784143472325
18127,183.92952191773648
18127,183.92952191773648
18127,183.92952191773648
18127,183.92952191773648
18127,183.92952191773648
18157,168.68982246511789
18157,168.68982246511789
18157,168.68982246511789
18163,200.3924296145902
18163,200.3924296145902
18163,200.3924296145902
18163,200.3924296145902
18163,200.3924296145902
18163,200.3924296145902
18167,170.56825091260967
18167,170.56825091260967
18167,170.56825091260967
18167,170.56825091260967
18167,170.56825091260967
18167,170.56825091260967
18177,183.15269545301254
18177,183.15269545301254
18177,183.15269545301254
18177,183.15269545301254
18177,183.15269545301254
19045,154.3957364671551
19045,154.3957364671551
19045,154.3957364671551
19061,139.5015931888539
19061,139.5015931888539
19061,139.5015931888539
19061,139.5015931888539
19103,129.0331199305033
19103,129.0331199305033
19103,129.0331199305033
19103,129.0331199305033
19111,135.54960695027188
19111,135.54960695027188
19113,122.63666954188011
19113,122.63666954188011
19113,122.63666954188011
19113,122.63666954188011
19113,122.63666954188011
19113,122.63666954188011
19113,122.63666954188011
19125,108.11243161247268
19125,108.11243161247268
19153,105.25111176111787
19153,105.25111176111787
19153,105.25111176111787
19153,105.25111176111787
19153,105.25111176111787
19153,105.25111176111787
19153,105.25111176111787
19155,112.22082572270588
19155,112.22082572270588
19155,112.22082572270588
19163,165.04229954413117
19163,165.04229954413117
19163,165.04229954413117
19163,165.04229954413117
19163,165.04229954413117
19179,115.57281531708729
19187,103.86065067386757
19193,103.75032113914307
19193,103.75032113914307
19193,103.75032113914307
19193,103.75032113914307
20015,121.59286278147695
20091,136.53827475819725
20091,136.53827475819725
20091,136.53827475819725
20091,136.53827475819725
20091,136.53827475819725
20091,136.53827475819725
20091,136.53827475819725
20103,127.54331265289395
20103,127.54331265289395
20173,125.45661536925014
20173,125.45661536925014
20173,125.45661536925014
20173,125.45661536925014
20173,125.45661536925014
20173,125.45661536925014
20173,125.45661536925014
20177,118.19770595925281
20177,118.19770595925281
20177,118.19770595925281
20177,118.19770595925281
20177,118.19770595925281
20177,118.19770595925281
20209,147.64531489634595
20209,147.64531489634595
20209,147.64531489634595
20209,147.64531489634595
20209,147.64531489634595
20209,147.64531489634595
21013,144.710426892371
21013,144.710426892371
21013,144.710426892371
21015,206.4063383830721
21015,206.4063383830721
21015,206.4063383830721
21015,206.4063383830721
21015,206.4063383830721
21019,177.84901177852237
21019,177.84901177852237
21019,177.84901177852237
21029,188.72696240844581
21029,188.72696240844581
21035,141.09757016918877
21037,197.17460085872167
21037,197.17460085872167
21043,143.70072234934443
21067,180.33260461948345
21067,180.33260461948345
21067,180.33260461948345
21067,180.33260461948345
21067,180.33260461948345
21067,180.33260461948345
21071,148.2045968807539
21083,151.9169328268205
21093,168.33973881842167
21095,134.08841791001382
21101,186.6947718132787
21107,167.8546645444858
21107,167.8546645444858
21107,167.8546645444858
21107,167.8546645444858
21107,167.8546645444858
21111,221.42874051601308
21111,221.42874051601308
21111,221.42874051601308
21111,221.42874051601308
21111,221.42874051601308
21111,221.42874051601308
21111,221.42874051601308
21111,221.42874051601308
21117,199.33179622365304
21117,199.33179622365304
21117,199.33179622365304
21117,199.33179622365304
21117,199.33179622365304
21117,199.33179622365304
21125,148.87167089608457
21125,148.87167089608457
21125,148.87167089608457
21125,148.87167089608457
21125,148.87167089608457
21125,148.87167089608457
21177,167.36293448195457
21177,167.36293448195457
21177,167.36293448195457
21193,139.66470447118348
21193,139.66470447118348
21195,148.40382226559905
21195,148.40382226559905
21195,148.40382226559905
21195,148.40382226559905
21199,154.1896560118832
21199,154.1896560118832
21199,154.1896560118832
21199,154.1896560118832
21199,154.1896560118832
21199,154.1896560118832
21199,154.1896560118832
21227,164.69532958026264
21227,164.69532958026264
21227,164.69532958026264
21227,164.69532958026264
21227,164.69532958026264
21227,164.69532958026264
21235,148.79542685108967
21235,148.79542685108967
21235,148.79542685108967
22005,208.29007085393638
22005,208.29007085393638
22005,208.29007085393638
22009,111.71268169227248
22011,113.69374845060301
22011,113.69374845060301
22011,113.69374845060301
22011,113.69374845060301
22015,125.92950961901671
22015,125.92950961901671
22015,125.92950961901671
22015,125.92950961901671
22015,125.92950961901671
22015,125.92950961901671
22017,130.2834845780708
22017,130.2834845780708
22017,130.2834845780708
22017,130.2834845780708
22017,130.2834845780708
22017,130.2834845780708
22017,130.2834845780708
22019,141.51835123463684
22019,141.51835123463684
22019,141.51835123463684
22019,141.51835123463684
22019,141.51835123463684
22019,141.51835123463684
22019,141.51835123463684
22045,127.30318997854161
22045,127.30318997854161
22045,127.30318997854161
22045,127.30318997854161
22051,116.7156797160679
22051,116.7156797160679
22051,116.7156797160679
22051,116.7156797160679
22051,116.7156797160679
22051,116.7156797160679
22051,116.7156797160679
22051,116.7156797160679
